Job Title,Company Name,Experience,Salary,Location,URL,Page Number
Elevator Manager,Asian Lifts And Escalator Private Limited,N/A,N/A,Asian Lifts And Escalator Private Limited,N/A,14
N/A,N/A,000 month,"₹60,000 - ₹85,000 monthly",N/A,N/A,14
Sales Quality Manager,Human Rights Commission Of United Nations,N/A,N/A,Human Rights Commission Of United Nations,N/A,14
N/A,N/A,000 month,"₹50,000 - ₹85,000 monthly",N/A,N/A,14
Finance & Account Manager,Nab's Collections,N/A,N/A,Finance & Account Manager Nab's Collections,N/A,14
N/A,N/A,000 month,"₹70,000 - ₹85,000 monthly",N/A,N/A,14
Business Development Manager (BDM),Square Yards,N/A,N/A,Business Development Manager (BDM) Square Yards,N/A,14
N/A,N/A,000 month,"₹60,000 - ₹145,000 monthly",N/A,N/A,14
Business Development Manager (BDM),Aarthi Associates,N/A,N/A,Aarthi Associates,N/A,14
N/A,N/A,000 month,"₹32,000 - ₹85,000 monthly",N/A,N/A,14
Software Tester,Shiv Talent Solution Private Limited,N/A,N/A,Shiv Talent Solution Private Limited,N/A,14
N/A,N/A,000 month,"₹25,000 - ₹85,000 monthly",N/A,N/A,14
MEP Quality Control Engineer – Electrical & Mechanical,Brilova Private Limited,N/A,N/A,Brilova Private Limited,N/A,14
Personal Service Ambassador,Elevate X Solutions,N/A,N/A,Personal Service Ambassador Elevate X Solutions,N/A,14
N/A,N/A,000 month,"₹41,000 - ₹83,000 monthly",N/A,N/A,14
Senior Interior Designer,Enside Elevation Interiors,000 month,"₹40,000 - ₹80,000 monthly",Pune,N/A,15
Senior Interior Designer,Enside Elevation Interiors,N/A,N/A,Enside Elevation Interiors,N/A,15
N/A,N/A,000 month,"₹40,000 - ₹80,000 monthly",N/A,N/A,15
Automation Integration Specialist,Namastro Tech Private Limited,N/A,N/A,Namastro Tech Private Limited,N/A,15
N/A,N/A,000 month,"₹50,000 - ₹80,000 monthly",N/A,N/A,15
Injection Mould Designer,Sahil Enterprises India Private Limited,N/A,N/A,Sahil Enterprises India Private Limited,N/A,15
N/A,N/A,000 month,"₹35,000 - ₹80,000 monthly",N/A,N/A,15
Senior Architect,Pranathee Services,N/A,N/A,Senior Architect Pranathee Services,N/A,15
Senior Executive Chemist Pellet Section,Swastik Lifesciences,N/A,N/A,Swastik Lifesciences,N/A,15
N/A,N/A,000 month,"₹70,000 - ₹80,000 monthly",N/A,N/A,15
Dermatologist,Haircosmos Diagnostic and Health Care,N/A,N/A,Haircosmos Diagnostic and Health Care,N/A,15
N/A,N/A,000 month,"₹30,000 - ₹95,000 monthly",N/A,N/A,15
South Indian Cook,Wallero Technologies Private Limited,N/A,N/A,Wallero Technologies Private Limited,N/A,15
Laravel Developer,Trizion Global Private Limited,N/A,N/A,Laravel Developer Trizion Global Private Limited,N/A,15
General Manager Sales & Marketing,Oraiyan Groups,N/A,N/A,General Manager Sales & Marketing Oraiyan Groups,N/A,15
N/A,N/A,000 month,"₹40,000 - ₹130,000 monthly",N/A,N/A,15
Driver,Everest Fleet Pvt. Ltd.,N/A,N/A,Driver Everest Fleet Pvt. Ltd.,N/A,15
Food Delivery Executive,Creative Enterprises,N/A,N/A,Food Delivery Executive Creative Enterprises,N/A,15
N/A,N/A,000 month,"₹10,000 - ₹85,000 monthly",N/A,N/A,15
Social Media Manager,Kautilya Research and Consulting,N/A,N/A,Kautilya Research and Consulting,N/A,15
Operations Manager,MS Enterprises,N/A,N/A,Operations Manager MS Enterprises,N/A,15
N/A,N/A,N/A,N/A,"Sanjay Nagar, Jaipur",N/A,15
Society Manager,Mehta & Mehta,N/A,N/A,Society Manager Mehta & Mehta,N/A,15
Trade Manager – ENA & Ethanol Division,Seamless Speciality Foods and Beverages Private Limited,000 month,"₹70,000 - ₹80,000 monthly",Bangalore,N/A,16
Trade Manager – ENA & Ethanol Division,Seamless Speciality Foods and Beverages Private Limited,N/A,N/A,N/A,N/A,16
Secretary / Executive Assistant,SysTools Software Pvt. Ltd.,N/A,N/A,SysTools Software Pvt. Ltd.,N/A,16
N/A,N/A,000 month,"₹25,000 - ₹80,000 monthly",N/A,N/A,16
Sales & Marketing Manager,Vijan Mahal Pvt Ltd,N/A,N/A,Sales & Marketing Manager Vijan Mahal Pvt Ltd,N/A,16
N/A,N/A,000 month,"₹20,000 - ₹80,000 monthly",N/A,N/A,16
Branch / Business Manager,Tora Tori Artocult,N/A,N/A,Branch / Business Manager Tora Tori Artocult,N/A,16
Floor Supervisor – Bus Body Building /Metal Fabrication/ Body Shop,KR Consultancy,N/A,N/A,KR Consultancy,N/A,16
Sales Manager,ORO Engineers and Consultants,N/A,N/A,Sales Manager ORO Engineers and Consultants,N/A,16
N/A,N/A,000 month,"₹70,000 - ₹95,000 monthly",N/A,N/A,16
Business Development Manager,Rpm.Ajs,N/A,N/A,Business Development Manager Rpm.Ajs,N/A,16
N/A,N/A,000 month,"₹60,000 - ₹110,000 monthly",N/A,N/A,16
Real Estate Sales Manager,Rtn Propusers Private Limited,N/A,N/A,Rtn Propusers Private Limited,N/A,16
Sales & Business Development Executive,G18 Enterprises,N/A,N/A,N/A,N/A,16
N/A,N/A,N/A,N/A,"Model Town, Ludhiana",N/A,16
Marketing Executive,Devinehomz Com,N/A,N/A,Marketing Executive Devinehomz Com,N/A,16
N/A,N/A,N/A,N/A,"Manish Nagar, Nagpur",N/A,16
N/A,N/A,000 month,"₹10,000 - ₹130,000 monthly",N/A,N/A,16
Senior Architect,Aishwarya Apartment Accommodations Llp,N/A,N/A,Aishwarya Apartment Accommodations Llp,N/A,16
N/A,N/A,000 month,"₹75,000 - ₹80,000 monthly",N/A,N/A,16
Operation Head,Holographic Security Marking Systems P. Ltd.,N/A,N/A,Holographic Security Marking Systems P. Ltd.,N/A,16
N/A,N/A,000 month,"₹60,000 - ₹80,000 monthly",N/A,N/A,16
Showroom Assistant Manager,BHIMA JEWELLERY MADURAI,N/A,N/A,Showroom Assistant Manager BHIMA JEWELLERY MADURAI,N/A,16
Flutter Developer,World Social Integration,N/A,N/A,Flutter Developer World Social Integration,N/A,16
N/A,N/A,000 month,"₹30,000 - ₹80,000 monthly",N/A,N/A,16
Real Estate Sales Manager,Realty 360 Degree,000 month,"₹50,000 - ₹110,000 monthly",Noida,N/A,17
Real Estate Sales Manager,Realty 360 Degree,N/A,N/A,N/A,N/A,17
N/A,N/A,N/A,N/A,Noida,N/A,17
N/A,N/A,000 month,"₹50,000 - ₹110,000 monthly",N/A,N/A,17
Export Manager (Pharma),Swastik Lifesciences,N/A,N/A,Export Manager (Pharma) Swastik Lifesciences,N/A,17
Real Estate Sales Manager,The Pride Developer,N/A,N/A,Real Estate Sales Manager The Pride Developer,N/A,17
Senior Sales Manager,Housing4All Realty,N/A,N/A,N/A,N/A,17
Personal Secretary,Richie Ram India Microfinance Private Limited,N/A,N/A,Richie Ram India Microfinance Private Limited,N/A,17
N/A,N/A,N/A,N/A,"Vemali Village, Vadodara",N/A,17
N/A,N/A,000 month,"₹15,000 - ₹85,000 monthly",N/A,N/A,17
Driver,EGT Rent A Car Private Limited,N/A,N/A,Driver EGT Rent A Car Private Limited,N/A,17
Senior Ui/Ux Designer,Namastro Tech Private Limited,N/A,N/A,Namastro Tech Private Limited,N/A,17
Human Resource Business Partner,Auxsyon Tech Private Limited,N/A,N/A,Auxsyon Tech Private Limited,N/A,17
N/A,N/A,3 years,N/A,Full Time,N/A,17
Spa Therapist,Weekendking Beauty and Spa Services,N/A,N/A,Spa Therapist Weekendking Beauty and Spa Services,N/A,17
N/A,N/A,999 month,"₹50,000 - ₹99,999 monthly",N/A,N/A,17
Ocean Pricing / Freight Forwarding,Tripath Logistics Pvt Ltd,N/A,N/A,Tripath Logistics Pvt Ltd,N/A,17
N/A,N/A,000 month,"₹41,000 - ₹80,000 monthly",N/A,N/A,17
HR Manager,Roshan Minar Hospitality,N/A,N/A,HR Manager Roshan Minar Hospitality,N/A,17
MIS Executive,Canvisa Worldwide,N/A,N/A,MIS Executive Canvisa Worldwide,N/A,17
Sales Executive,Property Plaaza,N/A,N/A,Sales Executive Property Plaaza,N/A,17
N/A,N/A,000 month,"₹20,000 - ₹90,000 monthly",N/A,N/A,17
Area Sales Manager,Ekah Logitech,N/A,N/A,Area Sales Manager Ekah Logitech,N/A,17
N/A,N/A,000 month,"₹75,000 - ₹130,000 monthly",N/A,N/A,17
Company Secretary,Parkash Amusement Rides & Infrastructure Private Limited,000 month,"₹50,000 - ₹80,000 monthly",Noida,N/A,18
Company Secretary,Parkash Amusement Rides & Infrastructure Private Limited,N/A,N/A,N/A,N/A,18
Driver,Everest Fleet North Private Limited,N/A,N/A,Driver Everest Fleet North Private Limited,N/A,18
Secretary / Executive Assistant,RSPL Group,N/A,N/A,Secretary / Executive Assistant RSPL Group,N/A,18
N/A,N/A,2 years,N/A,Full Time,N/A,18
Cab Driver,Everest Fleet Pvt. Ltd.,N/A,N/A,Cab Driver Everest Fleet Pvt. Ltd.,N/A,18
Registered Nurse,Europawork,N/A,N/A,Registered Nurse Europawork,N/A,18
Design Coordinator,Brilova Private Limited,N/A,N/A,Design Coordinator Brilova Private Limited,N/A,18
Business Development Manager (BDM),Trends Innovative Concepts Private Limited,N/A,N/A,Trends Innovative Concepts Private Limited,N/A,18
N/A,N/A,000 month,"₹15,000 - ₹140,000 monthly",N/A,N/A,18
HR- Recruitment & L&D,Mitra S K Pvt Ltd,N/A,N/A,HR- Recruitment & L&D Mitra S K Pvt Ltd,N/A,18
Territory Sales Manager,Bajaj Allianz Life Insurance Company Limited,N/A,N/A,Bajaj Allianz Life Insurance Company Limited,N/A,18
N/A,N/A,000 month,"₹30,000 - ₹85,000 monthly",N/A,N/A,18
Business Development Manager (BDM),Growth Way Developers,N/A,N/A,Growth Way Developers,N/A,18
N/A,N/A,000 month,"₹25,000 - ₹145,000 monthly",N/A,N/A,18
Maid,Property Plaaza,N/A,N/A,Maid Property Plaaza,N/A,18
Area Sales Manager,2Coms Consulting Pvt Ltd.,N/A,N/A,N/A,N/A,18
Office Assistant,Hdfc Life Insurance Company Limited,000 month,"₹22,000 - ₹98,000 monthly",Chennai,N/A,19
Office Assistant,Hdfc Life Insurance Company Limited,N/A,N/A,Hdfc Life Insurance Company Limited,N/A,19
N/A,N/A,000 month,"₹22,000 - ₹98,000 monthly",N/A,N/A,19
Regional Sales Head,Scott Lumin Private Limited,N/A,N/A,Regional Sales Head Scott Lumin Private Limited,N/A,19
N/A,N/A,000 month,"₹40,000 - ₹135,000 monthly",N/A,N/A,19
Site Manager - Steel Industry,Bluspring,N/A,N/A,Site Manager - Steel Industry Bluspring,N/A,19
N/A,N/A,000 month,"₹60,000 - ₹75,000 monthly",N/A,N/A,19
Senior Business Development Associate,Kotak Life Insurance,N/A,N/A,Kotak Life Insurance,N/A,19
N/A,N/A,000 month,"₹30,000 - ₹90,000 monthly",N/A,N/A,19
Real Estate Sales Manager,VN Buildtech,N/A,N/A,Real Estate Sales Manager VN Buildtech,N/A,19
N/A,N/A,N/A,N/A,"Karolan Ka Barh, Jaipur",N/A,19
N/A,N/A,000 month,"₹20,000 - ₹75,000 monthly",N/A,N/A,19
Team Leader - Operations,Kotak Life Insurance,N/A,N/A,Team Leader - Operations Kotak Life Insurance,N/A,19
N/A,N/A,000 month,"₹30,000 - ₹75,000 monthly",N/A,N/A,19
Agency Partner,Kotak Life Insurance,N/A,N/A,Agency Partner Kotak Life Insurance,N/A,19
N/A,N/A,999 month,"₹3,500 - ₹99,999 monthly",N/A,N/A,19
N/A,N/A,10 years,N/A,Part Time,N/A,19
Field Marketing Executive,Bethel Medisyz,N/A,N/A,Field Marketing Executive Bethel Medisyz,N/A,19
N/A,N/A,000 month,"₹18,000 - ₹75,000 monthly",N/A,N/A,19
Android Application Developer,Printers Club Of India Limited,N/A,N/A,Printers Club Of India Limited,N/A,19
Delivery Boy,Blinkit Private Limited,N/A,N/A,Delivery Boy Blinkit Private Limited,N/A,19
N/A,N/A,000 month,"₹40,000 - ₹95,000 monthly",N/A,N/A,19
Field Sales Executive,Coolways Industries,N/A,N/A,Field Sales Executive Coolways Industries,N/A,19
N/A,N/A,500 month,"₹35,000 - ₹77,500 monthly",N/A,N/A,19
Database Administrator,Printers Club Of India Limited,N/A,N/A,Printers Club Of India Limited,N/A,19
Sales Head,Unisol Communications Private Limited,N/A,N/A,Sales Head Unisol Communications Private Limited,N/A,19
N/A,N/A,000 month,"₹58,000 - ₹75,000 monthly",N/A,N/A,19
Project Engineer,Chendur Infrastructure Private Limited,N/A,N/A,Chendur Infrastructure Private Limited,N/A,19
N/A,N/A,000 month,"₹30,000 - ₹78,000 monthly",N/A,N/A,19
Delivery Boy,M/S Talk Bridge Consultancy,000 month,"₹30,000 - ₹90,000 monthly",Bangalore,N/A,20
Delivery Boy,M/S Talk Bridge Consultancy,N/A,N/A,Delivery Boy M/S Talk Bridge Consultancy,N/A,20
Assistant Manager,M/s Uniworld Telecom Ltd.,N/A,N/A,Assistant Manager M/s Uniworld Telecom Ltd.,N/A,20
N/A,N/A,000 month,"₹70,000 - ₹75,000 monthly",N/A,N/A,20
Electronics Sales Engineer,Pentax Engineering Private Limited,N/A,N/A,Pentax Engineering Private Limited,N/A,20
N/A,N/A,000 month,"₹35,000 - ₹76,000 monthly",N/A,N/A,20
Sales Manager,Happiest Curators Private Limited,N/A,N/A,Sales Manager Happiest Curators Private Limited,N/A,20
Production Chemist - Pharma API Manufacturing,Talentspring Staffing,N/A,N/A,Talentspring Staffing,N/A,20
N/A,N/A,000 month,"₹25,000 - ₹75,000 monthly",N/A,N/A,20
General Manager,Vridora Realtors Developers LLP,N/A,N/A,General Manager Vridora Realtors Developers LLP,N/A,20
N/A,N/A,N/A,N/A,"Vaishali Nagar, Jaipur",N/A,20
Bank Financial Advisor,Kotak Mahindra Bank,N/A,N/A,Bank Financial Advisor Kotak Mahindra Bank,N/A,20
N/A,N/A,000 month,"₹20,000 - ₹145,000 monthly",N/A,N/A,20
Field Executive,Mars Enterprises,N/A,N/A,Field Executive Mars Enterprises,N/A,20
N/A,N/A,000 month,"₹20,000 - ₹78,000 monthly",N/A,N/A,20
HR Recruiter,Shree Balaji Padmavati Foundation,N/A,N/A,HR Recruiter Shree Balaji Padmavati Foundation,N/A,20
Sales Representative,Psn Automotive Marketing,N/A,N/A,Sales Representative Psn Automotive Marketing,N/A,20
Sales & Marketing Executive,Searock Constructions Llp,N/A,N/A,Searock Constructions Llp,N/A,20
N/A,N/A,000 month,"₹45,000 - ₹105,000 monthly",N/A,N/A,20
Head - Finance & Accounts,Alpha Trading Company,N/A,N/A,Head - Finance & Accounts Alpha Trading Company,N/A,20
Senior Video Editor,GRX10 Solutions,000 month,"₹45,000 - ₹80,000 monthly",Bangalore,N/A,21
Senior Video Editor,GRX10 Solutions,N/A,N/A,N/A,N/A,21
N/A,N/A,000 month,"₹45,000 - ₹80,000 monthly",N/A,N/A,21
Management Executive,Kotak Life Insurance,N/A,N/A,Management Executive Kotak Life Insurance,N/A,21
Planning Engineer - Electrical / Mechanical,Brilova Private Limited,N/A,N/A,Brilova Private Limited,N/A,21
N/A,N/A,000 month,"₹50,000 - ₹75,000 monthly",N/A,N/A,21
Quantity Surveyor,Sathlokhar Synergys E&C Global Limited,N/A,N/A,Sathlokhar Synergys E&C Global Limited,N/A,21
Delivery Boy Biker,M/S Talk Bridge Consultancy,N/A,N/A,Delivery Boy Biker M/S Talk Bridge Consultancy,N/A,21
Plant Manager,Agrigrader Global Solutions Private Limited,N/A,N/A,Agrigrader Global Solutions Private Limited,N/A,21
Senior Project Manager,Shree Shyam Designs Private Limited,N/A,N/A,Shree Shyam Designs Private Limited,N/A,21
Team Manager,Kotak Life Insurance,N/A,N/A,Team Manager Kotak Life Insurance,N/A,21
Quantity Surveyor,Sahu Construction,N/A,N/A,Quantity Surveyor Sahu Construction,N/A,21
Secretary / Executive Assistant,Avantengarde Hr Consultant,N/A,N/A,Avantengarde Hr Consultant,N/A,21
Team Leader – Marketing,Kotak Life Insurance,N/A,N/A,Team Leader – Marketing Kotak Life Insurance,N/A,21
Management Trainee,SPI Sales and Marketing LLP,N/A,N/A,Management Trainee SPI Sales and Marketing LLP,N/A,21
N/A,N/A,000 month,"₹33,000 - ₹75,000 monthly",N/A,N/A,21
Team Leader,Kotak Life Insurance,N/A,N/A,Team Leader Kotak Life Insurance,N/A,21
Security Guard,Aplus Vision Opc Pvt Ltd,000 month,"₹12,000 - ₹75,000 monthly",Mumbai,N/A,22
Security Guard,Aplus Vision Opc Pvt Ltd,N/A,N/A,Security Guard Aplus Vision Opc Pvt Ltd,N/A,22
N/A,N/A,000 month,"₹12,000 - ₹75,000 monthly",N/A,N/A,22
Senior Inside Sales Manager,Beyond Campus Universal,N/A,N/A,Beyond Campus Universal,N/A,22
Senior Sales Manager,Klubba Private Limited,N/A,N/A,Senior Sales Manager Klubba Private Limited,N/A,22
N/A,N/A,N/A,N/A,"Malviya Nagar, Jaipur",N/A,22
Academic Counsellor,House of Profile,N/A,N/A,Academic Counsellor House of Profile,N/A,22
Back Office Executive,Kotak Life Insurance,N/A,N/A,Back Office Executive Kotak Life Insurance,N/A,22
Marble Sales Head And Manager,Scope Granites and Marbles LLP,N/A,N/A,Scope Granites and Marbles LLP,N/A,22
N/A,N/A,000 month,"₹25,000 - ₹125,000 monthly",N/A,N/A,22
Back-end Executive,Kotak Life Insurance,N/A,N/A,Back-end Executive Kotak Life Insurance,N/A,22
N/A,N/A,000 month,"₹3,500 - ₹124,000 monthly",N/A,N/A,22
Relationship Manager,Kotak Life Insurance,N/A,N/A,Relationship Manager Kotak Life Insurance,N/A,22
N/A,N/A,000 month,"₹17,000 - ₹110,000 monthly",N/A,N/A,22
Jewellery Consultant,Ace Hiring Solutions,N/A,N/A,Jewellery Consultant Ace Hiring Solutions,N/A,22
Business Management Trainee,SPI Sales and Marketing LLP,N/A,N/A,SPI Sales and Marketing LLP,N/A,22
Site Civil Engineer,Avance Infratech India Private Limited,000 month,"₹40,000 - ₹75,000 monthly",Delhi,N/A,23
Site Civil Engineer,Avance Infratech India Private Limited,N/A,N/A,Avance Infratech India Private Limited,N/A,23
N/A,N/A,000 month,"₹40,000 - ₹75,000 monthly",N/A,N/A,23
HR Executive,Kotak Life Insurance,N/A,N/A,HR Executive Kotak Life Insurance,N/A,23
Enterprise Sales Manager,Dams Consulting Services Private Limited,N/A,N/A,Dams Consulting Services Private Limited,N/A,23
Sales Executive,Psn Automotive Marketing,N/A,N/A,Sales Executive Psn Automotive Marketing,N/A,23
Company Secretary,Trident Services,N/A,N/A,Company Secretary Trident Services,N/A,23
N/A,N/A,000 month,"₹40,000 - ₹85,000 monthly",N/A,N/A,23
Value Engineering / Value Analysis Specialist,Apollonian Technologies Private Limited,N/A,N/A,Apollonian Technologies Private Limited,N/A,23
Network Administrator,Futuriq Systems,N/A,N/A,Network Administrator Futuriq Systems,N/A,23
Senior Manager,Scrapq Hub Private Limited,N/A,N/A,Senior Manager Scrapq Hub Private Limited,N/A,23
N/A,N/A,000 month,"₹65,000 - ₹85,000 monthly",N/A,N/A,23
Delivery Partner,M/S Talk Bridge Consultancy,N/A,N/A,Delivery Partner M/S Talk Bridge Consultancy,N/A,23
Real Estate Sales Manager,Billionaire Bucks India,N/A,N/A,Real Estate Sales Manager Billionaire Bucks India,N/A,23
N/A,N/A,000 month,"₹35,000 - ₹75,000 monthly",N/A,N/A,23
N/A,N/A,000 month,"₹30,000 - ₹125,000 monthly",N/A,N/A,23
Full-stack Developer,M/S B R Computers,N/A,N/A,Full-stack Developer M/S B R Computers,N/A,23
N/A,N/A,N/A,N/A,"George Town, Prayagraj/Allahabad",N/A,23
Construction / Site Supervisor,Viridi Contracts,N/A,N/A,Construction / Site Supervisor Viridi Contracts,N/A,23
Team Manager,Aarthi Associates,000 month,"₹32,000 - ₹75,000 monthly",Chennai,N/A,24
Team Manager,Aarthi Associates,N/A,N/A,Team Manager Aarthi Associates,N/A,24
N/A,N/A,000 month,"₹32,000 - ₹75,000 monthly",N/A,N/A,24
Cashier,Neelkanth Jewellers Private Limited,N/A,N/A,Cashier Neelkanth Jewellers Private Limited,N/A,24
N/A,N/A,000 month,"₹35,000 - ₹90,000 monthly",N/A,N/A,24
Partner,Kotak Life Insurance,N/A,N/A,Partner Kotak Life Insurance,N/A,24
N/A,N/A,000 month,"₹3,000 - ₹105,000 monthly",N/A,N/A,24
Operations Manager,Medical Network Private Limited,N/A,N/A,Operations Manager Medical Network Private Limited,N/A,24
N/A,N/A,N/A,N/A,"Bankman Colony, Patna",N/A,24
N/A,N/A,000 month,"₹65,000 - ₹72,000 monthly",N/A,N/A,24
Recruitment Manager,Bajaj Allianz General Insurance Company Limited,N/A,N/A,Bajaj Allianz General Insurance Company Limited,N/A,24
N/A,N/A,N/A,N/A,"Lakshmi Sagar, Bhubaneswar",N/A,24
N/A,N/A,000 month,"₹19,000 - ₹87,000 monthly",N/A,N/A,24
Retail Partner,Bajaj Allianz Life Insurance Company Limited,N/A,N/A,Bajaj Allianz Life Insurance Company Limited,N/A,24
N/A,N/A,000 month,"₹18,000 - ₹82,000 monthly",N/A,N/A,24
Tours & Holidays Executive,Rajkumar Jain Matrimonial Services,N/A,N/A,Rajkumar Jain Matrimonial Services,N/A,24
N/A,N/A,000 month,"₹60,000 - ₹82,000 monthly",N/A,N/A,24
Office Executive,Hdfc Life Insurance Company Limited,N/A,N/A,Hdfc Life Insurance Company Limited,N/A,24
N/A,N/A,000 month,"₹25,000 - ₹94,000 monthly",N/A,N/A,24
N/A,N/A,000 month,"₹18,000 - ₹117,000 monthly",N/A,N/A,24
Business Development Manager (BDM),Bajaj Allianz General Insurance Company Limited,000 month,"₹19,000 - ₹76,000 monthly",Kolkata,N/A,25
Business Development Manager (BDM),Bajaj Allianz General Insurance Company Limited,N/A,N/A,Bajaj Allianz General Insurance Company Limited,N/A,25
N/A,N/A,000 month,"₹19,000 - ₹76,000 monthly",N/A,N/A,25
Delivery Boy Biker,Blinkit Private Limited,N/A,N/A,Delivery Boy Biker Blinkit Private Limited,N/A,25
Instrumentation Engineer (HOD),Nano Green Power Private Limited,N/A,N/A,Nano Green Power Private Limited,N/A,25
N/A,N/A,000 month,"₹45,000 - ₹70,000 monthly",N/A,N/A,25
Delivery Boy,Blinkit Private Limited,000 month,"₹40,000 - ₹85,000 monthly",Pune,N/A,26
Food Delivery Biker,Swiggy,N/A,N/A,Food Delivery Biker Swiggy,N/A,26
N/A,N/A,500 month,"₹35,000 - ₹78,500 monthly",N/A,N/A,26
Delivery Boy Biker,Blinkit Private Limited,000 month,"₹40,000 - ₹85,000 monthly",Kolkata,N/A,27
N/A,N/A,000 month,"₹35,000 - ₹78,000 monthly",N/A,N/A,27
IT Executive,Amasa Outsourcing,N/A,N/A,IT Executive Amasa Outsourcing,N/A,27
N/A,N/A,N/A,N/A,"Arya Nagar, Firozabad",N/A,28
Veterinary Doctor,Support Star Corporate Services Private Limited,N/A,N/A,Support Star Corporate Services Private Limited,N/A,28
Automotive Technician,2Coms Consulting Pvt Ltd.,N/A,N/A,N/A,N/A,28
N/A,N/A,000 month,"₹40,000 - ₹70,000 monthly",N/A,N/A,28
Swiggy Delivery Boy,Swiggy,N/A,N/A,Swiggy Delivery Boy Swiggy,N/A,28
N/A,N/A,Fresher,N/A,Field Job,N/A,28
N/A,N/A,000 month,"₹30,000 - ₹70,000 monthly",N/A,N/A,28
Doctor,Nityanand Rehabilitation Centre,N/A,N/A,Doctor Nityanand Rehabilitation Centre,N/A,28
Delivery Boy,Blinkit Private Limited,000 month,"₹40,000 - ₹85,000 monthly",Mumbai,N/A,29
Delivery Partner,Blinkit Private Limited,N/A,N/A,Delivery Partner Blinkit Private Limited,N/A,29
N/A,N/A,N/A,N/A,"Mohan Nagar, Amritsar",N/A,29
Digital Marketing Manager,Solastaa Hair & Skin Private Limited,N/A,N/A,Solastaa Hair & Skin Private Limited,N/A,29
Sales Counselor,Dr Haror's Aesthetics,N/A,N/A,Sales Counselor Dr Haror's Aesthetics,N/A,29
Senior Ui/Ux Designer,Fintech Cloud Private Limited,N/A,N/A,Fintech Cloud Private Limited,N/A,29
Food Delivery Boy,Swiggy,N/A,N/A,Food Delivery Boy Swiggy,N/A,29
Recruitment Administrator,Bajaj Allianz Life Insurance Company Limited,N/A,N/A,Bajaj Allianz Life Insurance Company Limited,N/A,29
