Name,Price,Rating
Nothing Phone (3a) Black 256GB 8GB RAM,"₹25,699",4.4
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB) (6 GB RAM)","₹12,479",4.2
"Motorola G86 Power 5G (Pantone Golden Cypres, 8GB RAM, 128GB Storage) | 6.7"" 1.5K pOLED Display | 50MP Sony OIS Camera | 6720mAh Battery | TurboPower 33W Charging | Dimensity 7400 Processor","₹16,498",4.2
HMD Crest 5G | Segment First 50 MP Selfie Camera | 50 MP Dual Rear AI Camera | FHD+ OLED Display | 6 GB RAM & 128 GB Storage | Android 14 | 33W Fast Charger in Box | Midnight Blue,"₹8,999",3.8
"VIVO T4 5G (Emerald Blaze, 8GB RAM+256GB Storage)",N/A,4.1
"OPPO Reno14Pro 5G (Titanium Grey, 12GB RAM, 256GB Storage)","₹49,998",4.4
"Vivo Y400 5G (Olive Green, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹21,998",3.9
"Samsung Galaxy F06 5G, Lit Voilet (6GB, 128GB)","₹9,699",3.5
"Vivo Y400 5G (Olive Green, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹23,998",3.9
"OPPO A5X 5G (Midnight Blue, 6GB RAM, 128GB Storage) with Exchange Bonus or No Cost EMI","₹13,999",4.0
Redmi Note 14 Pro+ 5G Titan Black 12GB RAM 512GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,"₹31,998",4.0
"OPPO A3X 5G (Sparkle Black, 4GB RAM, 64GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers","₹9,499",4.1
OnePlus Nord CE5 | Massive 7100mAh Battery | MediaTek Dimensity 8350 Apex | Powered by OnePlus AI | 12GB + 256GB | Black Infinity,"₹28,998",4.3
"Google Pixel 9A (Obsidian, 256 GB) (8 GB RAM)","₹41,519",4.2
"Motorola Edge 60 Fusion 5G (Pantone Mykonos Blue, 256 GB) (12 GB RAM)","₹23,384",4.0
"Samsung Galaxy A56 5G (Awesome Light Gray, 12GB, 256GB) | Metal Frame | Gemini Live | Awesome Intelligence (AI): Circle to Search, Instant Slo-Mo, Auto-Trim, Object Eraser | Flagship Grade Camera","₹40,999",4.3
"Lava Bold N1 Lite (Crystal Gold, 3 GB RAM, 64 GB Storage) | 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box","₹5,698",4.8
"vivo V60e 5G (Elite Purple, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹31,999",4.1
OnePlus Nord CE5 | Massive 7100mAh Battery | MediaTek Dimensity 8350 Apex | Powered by OnePlus AI | 8GB + 256GB | Nexus Blue,"₹26,998",4.3
"Vivo V60 5G (Mist Gray, 16GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers","₹45,999",4.2
"Redmi Note 14 5G (Titan Black, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹18,499",3.9
"Redmi 14C 5G (Stardust Purple, 4GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design","₹9,998",4.0
Apple iPhone 15 (128 GB) - Black,"₹52,499",4.5
"iPhone 17 Pro 1 TB: 15.93 cm (6.3″) Display with Promotion up to 120Hz, A19 Pro Chip, Breakthrough Battery Life, Pro Fusion Camera System with Center Stage Front Camera; Cosmic Orange","₹1,74,900",3.0
"Google Pixel 9A (Porcelain, 256 GB) (8 GB RAM)","₹42,090",4.1
"Motorola Edge 50 Fusion 5G (Forest Blue, 12GB RAM, 256GB Storage)","₹21,664",4.1
Motorola Edge 60 Pro (Blue 12GB RAM 256GB Storage),"₹30,149",4.2
"POCO M6 5G (Polaris Green,4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G Processor | 5000 mAh Battery + 18W Fast Charging | 50 MP AI Dual-Camera System| Airtel Locked","₹9,190",4.0
"Samsung Galaxy S24 FE 5G (Mint, 8GB RAM+ 256GB Storage) | Exynos 2400e Processor | Dynamic AMOLED Display | Dual Nano-SIM | 4700mAh Battery","₹38,790",4.5
"Samsung Galaxy F55 5G (Raisin Black, 128 GB) (8 GB RAM)","₹19,349",4.0
"Motorola Edge 50 Fusion tG (Forest Green, 12GB RAM + 256GB Storage)","₹20,500",4.3
"Motorola G96 144Hz 3D Curved pOLED (CATTLEYAORCHID, 8GB RAM, 128GB Storage)","₹17,805",3.8
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal","₹66,900",4.5
"iPhone Air 1 TB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Space Black","₹1,59,900",2.6
"Oppo K13 5G (Prism Black, 8GB RAM 256GB Storage)","₹19,738",4.2
"Motorola Edge 60 Fusion (Pantone Amazonite, 12GB RAM, 256GB Storage)","₹21,980",4.2
"Motorola Edge 50 Fusion 5G (Hot Pink, 12GB RAM, 256GB Storage)","₹20,799",4.2
"Infinix Zero Flip 5G (Rock Black, 8GB RAM, 512GB Storage) 8GB Virtual RAM, 120HZ Punch Hole Display, MediaTek D8020, Dual JBL Speakers, 4720mAh Battery, 3D Pets","₹39,999",4.2
"Motorola razr 50 Ultra (Midnight Blue, 12GB RAM, 512GB Storage) | with Moto Buds+ | Moto ai | 4.0"" External AMOLED Display | Snapdragon 8s Gen 3 | 6.9"" AMOLED 165Hz Display | 32MP Selfie Camera","₹54,870",4.0
"realme 13 5G (Speed Green, 8GB RAM, 128GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.72"" AMOLED Display | 45W Ultra Charging | Dimensity 6300 Processor","₹14,690",4.1
"Samsung Galaxy A26 5G (Awesome Mint, 8GB, 256GB) | Awesome Intelligence (AI) | Circle to Search | Gemini Live | FHD+ sAMOLED Display | 50MP OIS Camera | IP67 Rated","₹26,999",3.8
"Motorola G85 (Olive Green, 12GB RAM, 256GB Storage)","₹19,999",3.3
"iPhone 17 512 GB: 15.93 cm (6.3″) Display with Promotion, A19 Chip, Center Stage Front Camera for Smarter Group Selfies, Improved Scratch Resistance, All-Day Battery Life; Black","₹1,02,900",4.4
Apple iPhone 15 (128 GB) - Green,"₹50,990",4.5
"iPhone Air 512 GB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Sky Blue","₹1,39,900",2.6
"vivo T4R (White, 8GB RAM, 256GB Storage)","₹22,999",5.0
"Samsung Galaxy Z Fold7 5G Smartphone with Galaxy AI (JetBlack, 12GB RAM, 256GB Storage), Ultra Sleek Design with 200MP Camera, Powerful Snapdragon 8 Elite, Google Gemini","₹1,74,999",4.2
"Motorola G96 144Hz 3D Curved pOLED (Pastures, 8GB RAM, 128GB Storage)","₹16,993",4.4
"Samsung Galaxy A55 5G (Awesome Iceblue, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display","₹28,999",4.2
"Samsung Galaxy A17 5G (Blue, 8GB RAM, 256GB Storage) | with Travel Adapter | 50 MP No Shake Camera | Gemini Live | Circle to Search | Super AMOLED | Corning Gorilla Glass Victus | 7.5mm Sleek | AI","₹23,499",3.9
"Xiaomi Redmi Go Phone (Blue, 8GB ROM, 1GB RAM)","₹5,299",2.7
"realme NARZO 70 Turbo 5G (Turbo Purple,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design","₹14,290",4.2
"Samsung Galaxy M17 5G (Sapphire Black, 4GB RAM, 128GB Storage)| Circle to Search| Gemini Live| 50MP OIS Triple Camera| IP54 Rating| Gorilla Glass Victus| AI| 6 Gen of OS Upgrades| Without Charger","₹12,999",4.3
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Pink","₹66,900",4.5
"iPhone 17 Pro 512 GB: 15.93 cm (6.3″) Display with Promotion up to 120Hz, A19 Pro Chip, Breakthrough Battery Life, Pro Fusion Camera System with Center Stage Front Camera; Deep Blue","₹1,54,900",3.0
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹22,999",4.1
POCO M6 Plus 5G Graphite Black 8GB RAM 128GB ROM,"₹10,299",4.0
"Samsung Galaxy A36 5G (Awesome Black, 12GB, 256GB) | Gemini Live | Awesome Intelligence (AI): Circle to Search, My Filter, Object Eraser | 4nm Snapdragon Processor | Flagship Grade Camera","₹33,499",4.1
"Lava Storm Play 5G (Dune Titanium, 6+6*GB RAM, 128GB Storage) | World's First MTK D7060 Processor | 500k+ Antutu | LPDDR5 RAM | UFS 3.1 Storage | 50MP AI Camera | 120Hz Refresh Rate | IP64 Protection","₹9,999",4.0
"iQOO Z10 5G (Stellar Black, 8GB RAM, 256GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in The Segment","₹22,998",4.3
"POCO M6 Pro 5G (Power Black, 4GB RAM, 128GB Storage) | Snapdragon 4 Gen 2 | 6.79"" Large Screen with 90Hz Refresh Rate | 50 MP Dual AI Camera","₹10,999",4.0
"realme NARZO 80 Lite 5G (Onyx Black, 6GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability","₹9,798",4.2
"Lava Storm Lite 5G (Astral Blue, 4+4*GB RAM, 64GB Storage) | India's First MTK Dimensity 6400 Processor | 50MP AI Camera | IP64 Rated | 120 Hz Display | 5000mAh Battery | Supports All 5G Bands","₹7,999",4.0
"Lava Storm 5G (Thunder Black, 8GB RAM, 128GB ROM) | Powerful MediaTek Dimensity 6080 Processor | 50MP Ultrawide Rear+16MP Front Camera |No Bloatware | Segment's Most Affordable 5G Smartphone on Amazon","₹10,499",4.0
"Samsung Galaxy S24 FE 5G (Graphite, 8GB RAM, 256GB Storage) | Exynos 2400e Processor | Dynamic AMOLED Display | Dual Nano-SIM | 4700mAh Battery","₹39,970",4.4
"realme P3 5G with 6.67″ FHD+ 120Hz AMOLED Display (8 GB RAM, 128 GB ROM) Space Silver","₹16,998",3.8
"Google Pixel 6 5G (Sorta Seafoam, 8GB RAM, 128GB Storage)","₹23,999",4.1
"Samsung Galaxy F15 5G (Jazzy Green, 4GB RAM, 128 GB Storage)","₹12,999",4.0
"MOTOROLA G60 (Moonless, 128 GB) (6 GB RAM)","₹12,700",4.1
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","₹9,899",3.8
"Samsung Galaxy S24 FE 5G AI Smartphone (Blue, 8GB RAM, 128GB Storage)","₹33,560",4.2
"Lava Blaze AMOLED 2 5G (Feather White, 6 GB RAM, 128 GB Storage) | 6.67"" FHD+ AMOLED Display | MTK D7060 Processor | 50 MP Front Camera | LPDDR5 UFS 3.1 ROM | 5000 mAh | 33W Fast Charging","₹13,499",4.2
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","₹7,495",3.8
PEACE MINI 1 Mini 3'' Inch 4G Smartphone (3GB RAM 32GB Storage) (Black),"₹4,400",N/A
"VIVO T4R 5G, Twilight Blue (8GB, 256GB)","₹22,930",4.0
"Samsung Galaxy F15 5G (Jazzy Green, 6GB RAM, 128 GB Storage)","₹16,999",4.2
"Vivo Y22 (Metaverse Green, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹13,300",4.1
Redmi 9 Power (Mighty Black 4GB RAM 64GB Storage) - 6000mAh Battery |FHD+ Screen | 48MP Quad Camera | Alexa Hands-Free Capable,"₹8,299",4.2
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹19,999",4.2
"Vivo Y22 (Metaverse Green, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹13,300",4.1
"VIVO T4R 5G, Twilight Blue (8GB, 256GB)","₹22,930",4.0
"Motorola Edge 60 Fusion 5G, Pantone Mykonos Blue (8GB, 256GB)","₹20,699",4.2
"Infinix Zero 40 5G, Violet Garden (12GB, 256 GB)","₹25,999",3.6
"Google Pixel 6a 5G (Sage, 6GB RAM, 128GB Storage)","₹22,999",4.1
"Redmi 7A (Matte Black, 2GB RAM, 32GB Storage)","₹6,990",4.0
"OPPO Reno14 5G (Forest Green, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹37,998",4.3
"Redmi Note 12 5G (Frosted Green,8GB RAM, 256GB Storage)","₹18,499",4.0
"POCO M7 Plus 5G, Carbon Black (8GB, 128GB)","₹13,499",N/A
"Redmi 12 (Moonstone Silver,6GB RAM, 128GB Storage) Without Offer","₹12,999",3.6
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 8GB RAM, 128GB Storage)","₹19,585",4.2
"Vivo V30e 5G Smartphone (Velvet Red, 8GB RAM, 128GB Storage)","₹24,990",4.2
"Motorola Edge 60 Stylus (Web, 8+256)","₹19,770",4.0
"Xiaomi Redmi Go Phone (Black, 16 GB 1 GB RAM)","₹5,399",3.3
"Samsung Galaxy S25 Ultra 5G (Titanium Gray, 12GB RAM, 256GB Storage)","₹1,05,000",3.4
"realme GT 7T 5G Smartphone 12GB+256GB Yellow,6.80 inch Screen, 120Hz Refresh, 7000mAh Battery, 120W Ultra Charge, 90MP AI Cameras, Dimensity 8400-MAX chipset, IP69","₹33,998",4.6
"Nokia All-New 105 Single Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Charcoal","₹1,199",3.9
"Google Pixel 6a 5G (Charcoal, 6GB RAM, 128GB Storage)","₹21,499",4.0
"OPPO F19 Pro (Fluid Black, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",N/A,4.1
"HP H150 Wireless Earbuds, Compatible with Tablets, Smartphones, PCs, and Other Devices with Bluetooth,Noise-Reduction,Water Resistant Design,Black,0.036kg",₹855,3.2
DJI OSMO Mobile SE Intelligent Gimbal 3-Axis Phone Portable and Foldable Android and iPhone with ShotGuides Smartphone with ActiveTrack 5.0 Vlogging Stabilizer YouTube Video,"₹5,999",4.3
"FKU F12 Screen Magnifier for Cell Phone with Bluetooth Speaker, Foldable Phone Stand Holder, Compatible with All Smartphones","₹1,899",4.1
"Portronics MODESK Universal Mobile Holder Stand with Metal Body, Anti Skid Design, Light Weight for All Smartphones, Tablets, Kindle, iPad(Black)",₹119,4.2
Spigen Dashboard & Windshield Car Mobile Holder [Strong Suction Cup][360° Rotational][Stable Hold] Compatible with Most Smartphone Devices - Black,₹699,4.4
"redcop MicroSDXC Memory Card 64GB with Full Size Adapter – Upto 150MB/s |Class 10 UHS-3 V30 A1| 5 Year Warranty |High-Speed Storage Sd Card for Smartphones, Cameras, Laptops, Gaming Devices & Drones",₹359,4.2
"ZEBRONICS BMH110, Bike Smartphones Mobile Holder, Upto 6.1 Inches, 360° Rotatable, One Press Lock and Release, Stable and Secure, Anti-Skid Silicone Pads, Cable Management, for Maps & Navigation",₹179,4.0
Amazon Basics – Bike Phone Mount Cell Phone Holder | 360° Rotation | Universal Bicycle Handlebar Mount with Sensitive Touch Screen | Fits 4–7.2 Inches Smartphones | Black,₹423,3.6
"Mi Complete Protect (1year) - Brand Authorised Plan for Smartphones Between 26000-27999 (Email Delivery, No Physical Product)","₹1,120",5.0
CMF BY NOTHING Phone 1 5G (128 GB) (6 GB RAM) (Orange),"₹15,401",4.2
"POCO M6 5G (Polaris Green,4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G Processor | 5000 mAh Battery + 18W Fast Charging | 50 MP AI Dual-Camera System| Airtel Locked","₹9,190",4.0
"Google Pixel 6 5G (Sorta Seafoam, 8GB RAM, 128GB Storage)","₹23,999",4.1
POCO C61 Mystical Green 4GB RAM 64GB ROM,"₹6,819",4.0
"vivo T3 Pro 5G (Sandstone Orange, 8GB RAM+ 256GB Storage) | Snapdragon 7 Gen 3 Processor | 120Hz AMOLED Display | Dual Nano-SIM | 5500mAh Battery",N/A,4.2
"Infinix Zero Flip 5G (Rock Black, 8GB RAM, 512GB Storage) 8GB Virtual RAM, 120HZ Punch Hole Display, MediaTek D8020, Dual JBL Speakers, 4720mAh Battery, 3D Pets","₹39,999",4.2
SHIVANSH Bold NEO 3 INCH 4G Phone 3GB RAM 32 GB ROM Dual SIM Android Smartphone (Color Depend on Stock),"₹4,640",2.2
"POCO M6 5G (Orion Blue, 6GB RAM, 128GB Storage)","₹12,880",4.1
"Samsung Galaxy F15 5G (Jazzy Green, 4GB RAM, 128 GB Storage)","₹12,999",4.0
Samsung Galaxy S23 Ultra,"₹1,14,700",N/A
"Google Pixel 8 5G (Obsidian, 8GB RAM, 128GB Storage)","₹38,999",N/A
"Motorola Edge 50 Fusion 5G (Hot Pink, 8GB RAM, 128GB Storage)","₹19,489",4.2
"Redmi Note 8 (Neptune Blue, 4GB RAM, 64GB Storage) | Snapdragon 665 Processor | 48 MP Quad Camera","₹7,219",4.2
"Nothing Phone (3), Black (16GB, 512 GB)","₹52,900",N/A
"HUMBLE Universal 360° Rotatable Dashboard Mount Smartphone Holder Anti-Slip Silicone Mount for Car, Office & Home Adjustable Stand for Portrait & Landscape Viewing",₹179,3.9
"Motorola razr 60 Ultra (Pantone Rio Red, 16 GB RAM, 512 GB Storage) | Snapdragon® 8 Elite Mobile Platform | 6.9"" AMOLED Upto 165Hz Display | 50 MP + 50 MP + 50MP Triple Camera","₹79,999",3.7
"Google Pixel 7a 5G (Snow, 8GB RAM, 128GB Storage)","₹26,999",1.0
"Vivo Y22 (Metaverse Green, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹13,300",4.1
"Redmi Note 8 Pro (Shadow Black, 6GB RAM, 128GB Storage with Helio G90T Processor)","₹10,849",4.3
"Micromax All-New J3 Plus Sleek & Stylish |Keypad Mobile with 1.77"" Screen|1000 MAH Battery | Bright Torch| Wireless FM | Green Black","₹1,000",3.7
"Samsung Galaxy M55s 5G (Coral Green,8GB RAM,128GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger","₹18,699",3.8
"Vivo V60 5G (Mist Gray, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹40,999",4.2
"Redmi A3X (Midnight Black, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor","₹6,497",4.0
"Tecno POP 9 5G Midnight Shadow, 4GB+128GB| Segment's 1st 48MP Sony AI Camera| Segment's 1st with NFC |D6300 Processor |4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker |Without Charger","₹8,299",4.0
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Silverblue, 12GB RAM, 256GB Storage), 200MP Camera, S Pen Included, Long Battery Life",N/A,4.3
"Samsung Galaxy F06 5G (Lit Violet, 128 GB) (4 GB RAM)","₹8,999",N/A
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","₹19,999",4.2
"Samsung Galaxy A36 5G (Awesome Lavender, 8GB, 256GB) | Gemini Live | Awesome Intelligence (AI): Circle to Search, My Filter, Object Eraser | 4nm Snapdragon Processor | Flagship Grade Camera","₹30,999",4.1
Xtracover 1 Year Extended Warranty on Smartphone Having Price Range of Rs. 150001-175000 (E-Mail Delivery Only),"₹9,029",N/A
"Lava Storm Lite 5G (Cosmic Titanium, 4+4*GB RAM, 64GB Storage) | India's First MTK Dimensity 6400 Processor | 50MP AI Camera | IP64 Rated | 120 Hz Display | 5000 mAh Battery | Supports All 5G Bands","₹7,999",4.0
"Motorola G86 Power 5G (Pantone Golden Cypres, 8GB RAM, 128GB Storage) | 6.7"" 1.5K pOLED Display | 50MP Sony OIS Camera | 6720mAh Battery | TurboPower 33W Charging | Dimensity 7400 Processor","₹16,498",4.2
"Motorola G96 (Pantone Greener Pastures, 8GB RAM, 256GB Storage)","₹17,990",3.5
Apple iPhone 15 (128 GB) - Pink,"₹53,100",4.5
"vivo V60e 5G (Elite Purple, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹29,999",4.1
"Redmi Note 14 5G (Mystique White, 6GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹16,498",3.9
"POCO C71, Power Black (4GB, 64GB)","₹6,099",4.1
Apple iPhone 15 (128 GB) - Black,"₹52,499",4.5
"iPhone 17 Pro 1 TB: 15.93 cm (6.3″) Display with Promotion up to 120Hz, A19 Pro Chip, Breakthrough Battery Life, Pro Fusion Camera System with Center Stage Front Camera; Cosmic Orange","₹1,74,900",3.0
"POCO C71, Power Black (4GB, 64GB)","₹6,099",4.1
"Redmi Note 14 5G (Titan Black, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","₹16,998",3.9
XIAOMI 14 Civi Matcha Green (8GB RAM 256GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED HyperOS,"₹26,249",4.1
"Vivo Y400 5G (Glam White, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","₹23,998",3.9
"Motorola g45 5G (Pantone Moss, 128 GB) (8 GB RAM)","₹11,980",4.1
"realme C73 5G Smartphone 4+64GB Jade Green, 6.67-inch Screen, 120Hz Display,6000mAh Battery, 40MP Camera, MediaTek Dimensity 6300 Processor, IP64","₹10,099",4.4
POCO M6 Plus 5G Ice Silver 6GB RAM 128GB ROM,"₹10,499",4.1
"Motorola G05 4G (Plum Red, 4GB RAM, 64GB Storage)","₹7,199",4.2
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal","₹66,900",4.5
"iPhone Air 512 GB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Sky Blue","₹1,39,900",2.6
"OPPO A5 Pro 5G (Mocha Brown, 8GB RAM, 128GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers","₹17,998",3.7
XIAOMI 14 Civi Cruise Blue (8GB RAM 256GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED HyperOS,"₹26,199",4.1
"OnePlus 13R | Smarter with OnePlus AI | Lifetime Display Warranty (12GB RAM, 256GB Storage Astral Trail)","₹42,999",4.4
"POCO M6 5G (Galactic Black, 4GB RAM, 64GB Storage) | MediaTek Dimensity 6100+ 5G Processor | 5000 mAh Battery + 18W Fast Charging | 50 MP AI Dual-Camera System & Side Fingerprint Sensor","₹7,999",4.0
"Samsung Galaxy A06 5G (Gray, 4GB RAM, 128GB Storage) | 50MP Dual Camera | 4 Gen OS Upgrades | IP54 Rating | Voice Focus","₹11,199",4.0
"Motorola razr 50 5G (Beach Sand, 8GB RAM, 256GB Storage) | 6.9"" LTPO AMOLED 120Hz Display | 3.6"" OLED 90Hz Cover Display | 50MP + 13MP Cameras | 32MP Selfie | Android 15","₹35,699",3.5
"POCO M7 Pro 5G, Olive Twilight (8GB, 256GB)","₹14,149",4.1
"iQOO Neo 10R 5G (Moonknight Titanium, 8GB RAM, 128GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours","₹24,999",4.4
"iPhone 17 512 GB: 15.93 cm (6.3″) Display with Promotion, A19 Chip, Center Stage Front Camera for Smarter Group Selfies, Improved Scratch Resistance, All-Day Battery Life; Black","₹1,02,900",4.4
"realme C71 4G Smartphone 4GB+64GB Black,6.745 inch Screen, 90Hz Eye Comfort Display, 6300mAh Battery, 37MP Cameras, Unisoc T7250 Chip, IP54","₹6,787",5.0
"Motorola G96 5G (Blue, 8 GB RAM, 256 GB)","₹18,190",4.0
"boAt 2025 Launch Rockerz 411, 40Ms Low Latency, 40Hrs Battery, 40Mm Drivers, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Active Black)","₹1,299",4.2
Boat BassHeads 100 in-Ear Headphones with Mic (Black),₹339,4.1
"boAt Rockerz 480, RGB LEDs,6 Light Modes, 40mm Drivers,Beast Mode, 60H Battery, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (White Sabre)","₹1,599",4.1
"boAt Rockerz 550/Rockerz 558 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)","₹1,499",4.0
"Zebronics Zeb-Storm On Ear Wired Headphone with 3.5mm Jack, Built in Microphone for Calling, 1.5 Meter Cable, Soft Ear Cushion, Adjustable Headband, Foldable Ear Cups and Lightweight Design (Black)",₹399,3.7
"Sony WH-CH520 Wireless Bluetooth Headphones On Ear with Mic, Up to 50Hrs Battery, Quick Charge, DSEE Upscale, Multipoint Connectivity, Voice Assistant, Customized EQ-Blue","₹3,489",4.2
"JBL C100SI Wired In Ear Headphones With Mic, Pure Bass Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Buds For Comfort Fit (Black)",₹579,4.0
"Boat Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic Signature Sound, Beast Mode for Gaming, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2 (Active Black)","₹1,099",3.7
"boAt 2025 Launch Rockerz 421, 40H Battery, Low Latency(40Ms), 40Mm Drivers, Enx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Bold Blue)","₹1,299",4.2
"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, On Ear Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)","₹1,399",4.0
"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (Black)","₹2,299",4.1
"Amazon Basics Wireless Over Ear Headphones, Bluetooth 5.4, 40mm Drivers, 18H Playtime, Foldable Lightweight Design with Aux Support, Deep Bass & Mic, Black","₹1,179",4.5
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (Black)","₹4,998",4.0
"HP H200 On Ear Wireless Headset, Black","₹1,299",4.0
